K8S-00001 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01592 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01593 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01594 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01595 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01596 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01597 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01598 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01599 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01600 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01601 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01602 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01603 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01604 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01605 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01606 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01607 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01608 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01609 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01610 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01611 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01612 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01613 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01614 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01615 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01616 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01617 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01618 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01619 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01620 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01621 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01622 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01623 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01624 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01625 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01626 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01627 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01628 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01629 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01630 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01631 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01632 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01633 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01634 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01635 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01636 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01637 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01638 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01639 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01640 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01641 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01642 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01643 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01644 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01645 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01646 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01647 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01648 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01649 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01650 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01651 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01652 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01653 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01654 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01655 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01656 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01657 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01658 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01659 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01660 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01661 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01662 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01663 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01664 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01665 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01666 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01667 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01668 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01669 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01670 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01671 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01672 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01673 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01674 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01675 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01676 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01677 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01678 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01679 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01680 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01681 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01682 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01683 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01684 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01685 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01686 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01687 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01688 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01689 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01690 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01691 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01692 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01693 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01694 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01695 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01696 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01697 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01698 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01699 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01700 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01701 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01702 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01703 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01704 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01705 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01706 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01707 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01708 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01709 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01710 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01711 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01712 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01713 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01714 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01715 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01716 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01717 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01718 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01719 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01720 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01721 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01722 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01723 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01724 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01725 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01726 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01727 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01728 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01729 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01730 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01731 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01732 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01733 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01734 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01735 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01736 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01737 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01738 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01739 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01740 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01741 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01742 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01743 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01744 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01745 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01746 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01747 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01748 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01749 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01750 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01751 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01752 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01753 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01754 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01755 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01756 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01757 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01758 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01759 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01760 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01761 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01762 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01763 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
